"shapeid","x","y"
"360","-80.98629","27.24863"
"360","-80.991115","27.249968"
"360","-80.993216","27.251199"
"360","-80.993148","27.252347"
"360","-80.99408","27.253605"
"360","-80.992742","27.254348"
"360","-80.99578","27.257237"
"360","-80.996807","27.257153"
"360","-80.997065","27.260402"
"360","-80.997863","27.259301"
"360","-80.997377","27.261901"
"360","-80.998672","27.263942"
"360","-80.997174","27.264224"
"360","-80.998871","27.268153"
"360","-80.999786","27.267329"
"360","-81.000733","27.267764"
"360","-80.999677","27.270671"
"360","-80.998393","27.271594"
"360","-80.998703","27.27413"
"360","-80.997848","27.275732"
"360","-80.999316","27.275872"
"360","-80.998083","27.277217"
"360","-80.997691","27.278613"
"360","-80.998769","27.278002"
"360","-80.998691","27.281189"
"360","-80.996948","27.281303"
"360","-80.997719","27.283982"
"360","-80.998539","27.284124"
"360","-80.998167","27.285554"
"360","-80.996967","27.286356"
"360","-80.997366","27.290046"
"360","-80.998491","27.291196"
"360","-80.997122","27.293757"
"360","-80.994402","27.296415"
"360","-80.994624","27.297351"
"360","-80.996397","27.29696"
"360","-80.997768","27.295148"
"360","-80.999867","27.296037"
"360","-81.00003","27.297963"
"360","-81.003075","27.298379"
"360","-81.004097","27.299943"
"360","-81.004102","27.302012"
"360","-81.005034","27.302725"
"360","-81.007284","27.302625"
"360","-81.007276","27.301225"
"360","-81.009917","27.300878"
"360","-81.010584","27.30011"
"360","-81.011727","27.301255"
"360","-81.013397","27.299492"
"360","-81.011244","27.299947"
"360","-81.012912","27.299031"
"360","-81.012621","27.297539"
"360","-81.013306","27.297313"
"360","-81.014193","27.29924"
"360","-81.01621","27.30177"
"360","-81.015781","27.300311"
"360","-81.016815","27.299958"
"360","-81.019974","27.302997"
"360","-81.020885","27.302674"
"360","-81.020702","27.30072"
"360","-81.021463","27.300366"
"360","-81.02243","27.301419"
"360","-81.024673","27.301807"
"360","-81.026051","27.302736"
"360","-81.02879","27.305794"
"360","-81.029267","27.308634"
"360","-81.028072","27.308983"
"360","-81.028187","27.307416"
"360","-81.026732","27.307852"
"360","-81.026625","27.308879"
"360","-81.027094","27.310225"
"360","-81.026985","27.313275"
"360","-81.027916","27.313991"
"360","-81.02853","27.311871"
"360","-81.030347","27.316011"
"360","-81.030415","27.318232"
"360","-81.032172","27.318529"
"360","-81.032962","27.319698"
"360","-81.032331","27.322546"
"360","-81.030657","27.32113"
"360","-81.029665","27.32228"
"360","-81.029787","27.323937"
"360","-81.033539","27.326793"
"360","-81.034822","27.326941"
"360","-81.035381","27.327939"
"360","-81.037559","27.328254"
"360","-81.038362","27.329994"
"360","-81.039037","27.328357"
"360","-81.040175","27.330549"
"360","-81.042218","27.32823"
"360","-81.043573","27.328663"
"360","-81.044109","27.329673"
"360","-81.044005","27.332202"
"360","-81.045374","27.336399"
"360","-81.046118","27.337547"
"360","-81.045695","27.339222"
"360","-81.046389","27.341026"
"360","-81.041837","27.343627"
"360","-81.041559","27.344803"
"360","-81.042422","27.346103"
"360","-81.042067","27.347631"
"360","-81.040108","27.347058"
"360","-81.036071","27.348212"
"360","-81.035177","27.350394"
"360","-81.034125","27.350085"
"360","-81.033308","27.348809"
